,Unnamed: 0,fare_amount,passenger_count,trip_distance_km,pickup_hour,pickup_day_of_week,is_night
73033,4757503,18.5,1,3.277783898883045,10,4,0
138693,33001386,5.7,1,1.4326386107908675,14,6,0
110165,13446049,5.3,3,1.2859490570355587,22,6,1
142955,37285848,4.5,1,0.9834801550392227,0,6,1
189332,38372557,37.5,1,12.690647307897278,5,1,1
101122,33118123,10.1,1,4.4343978369990635,20,1,0
34462,39813389,12.5,5,4.367694651670144,9,4,0
79281,26126320,5.0,1,0.8124920514754451,9,1,0
107978,5630025,4.9,1,1.5225089690812845,12,3,0
70401,4192076,6.1,1,2.957596766365018,9,3,0
15035,4068366,8.9,1,1.7994124784024887,10,3,0
150589,1303860,3.7,2,0.3435094482149463,17,0,0
30891,40622118,35.0,1,10.91989451966774,7,1,0
160593,3826778,14.1,1,6.330826661678158,20,0,0
47502,48746246,27.3,3,6.5300033018981845,18,1,0
32462,41188450,6.5,1,3.042862119283914,7,4,0
186340,46831825,13.7,2,2.736906786284039,22,6,1
6760,28617559,7.3,1,2.0324276395261913,11,5,0
95290,821912,5.0,1,1.4074678682882324,0,6,1
96838,39652049,6.2,1,1.4753674697258132,22,4,1
176738,17488839,5.7,2,1.978814718701545,15,4,0
152182,37752641,11.5,1,1.608107549606677,13,2,0
5669,7679366,10.5,1,3.574083341106995,14,1,0
91381,17112963,11.5,2,2.0668188667731036,9,3,0
83204,38254756,17.3,3,6.121742983273864,23,3,1
161659,41344636,9.3,1,1.276378433276053,20,2,0
175093,36454950,6.0,1,0.9427244191031332,13,4,0
123043,39049103,14.1,1,5.02980226169983,8,2,0
96698,51996377,12.5,1,5.465216516811859,10,3,0
150339,53611394,5.7,1,1.4805977907045766,12,2,0
102836,54153468,20.5,1,4.863901700912181,19,3,0
107552,21841249,16.1,1,8.4596686387836,4,5,1
165719,19355362,17.8,1,4.2904029794180705,20,2,0
112216,50867677,5.3,1,1.4497767584767138,7,3,0
143210,6007466,13.5,5,3.75178674298719,16,6,0
58869,31442193,7.0,3,1.8595394033949173,23,1,1
157295,49163848,4.5,2,0.9283766825025359,18,1,0
83635,31355994,8.1,1,3.219486411541097,11,3,0
37795,28601758,11.5,1,3.0496516696522598,22,5,1
132026,31198791,4.5,2,0.7311159637812477,13,4,0
176512,24815975,10.0,1,3.4278754294220937,21,6,0
53724,21182257,4.9,1,1.1007773368193772,0,3,1
36816,5507506,3.3,1,0.5785761914974552,6,0,0
144237,3408170,8.5,1,3.215125009966507,17,4,0
169125,11857992,3.3,1,0.5292319228604372,20,1,0
126670,31765739,28.5,1,7.308791841282931,13,0,0
173294,4272982,11.5,1,1.5929381754201304,15,3,0
41030,11537802,12.5,1,2.2422091746841697,9,2,0
151470,21464846,7.7,1,0.9632483327726166,14,2,0
65097,8189214,9.0,1,1.843140690115794,11,3,0
16507,52572773,19.5,1,5.937384318908697,10,2,0
189252,32176819,7.7,2,3.2011760154197395,19,3,0
158928,27725704,9.5,1,2.0863727354725934,20,3,0
153476,7572442,8.5,1,1.6184763505951054,22,4,1
90821,50990109,6.9,2,2.8527111536992775,22,3,1
165215,45202343,8.0,1,1.59465419842765,20,5,0
163919,35873836,49.8,4,20.372569553527097,21,3,0
31011,42533627,6.1,1,1.4247098409526038,7,2,0
100188,39192841,13.5,6,1.5589499815643826,17,2,0
126481,26388025,7.7,1,1.3139265246767007,13,1,0
144057,8286623,5.0,1,0.621411664715964,11,2,0
68136,51965819,16.5,1,4.081330670187409,13,4,0
44606,15922462,36.33,1,9.112164472431,16,1,0
99353,24498455,8.5,1,2.8390624957836503,12,5,0
155278,15978076,12.1,5,3.3950726126466884,9,0,0
79392,3354918,6.5,1,1.8417977232583762,13,6,0
19944,5613483,36.27,1,13.769854766508445,9,2,0
37639,44692925,24.3,1,7.539399788086368,23,2,1
188911,21986694,14.5,1,4.050858773884491,18,5,0
133769,3314538,4.5,1,0.7806867111294211,9,2,0
127217,40591417,5.5,1,1.0115473200013358,7,0,0
62677,4196676,6.5,2,2.4505742270180835,23,3,1
53006,17134446,14.9,5,6.006039603710722,0,5,1
51601,8701789,8.5,1,1.5829514857180553,14,0,0
36248,4178638,18.1,3,8.186515609759747,16,4,0
125593,43781627,8.1,1,3.0173225419133516,7,0,0
188730,43540048,9.5,2,1.9562754429658367,19,4,0
181300,18171032,14.0,5,4.282417647375819,15,0,0
185938,14907891,3.7,1,0.9913109938116911,14,3,0
97335,3047355,13.0,5,4.13761523365118,8,2,0
61084,4222339,5.7,1,1.0112149824932795,18,3,0
157215,41289254,8.0,3,1.9524241170586707,17,2,0
158622,31908803,6.9,1,1.077040528249087,18,2,0
175856,48727167,9.5,1,2.140045249887613,0,6,1
9038,15221672,6.9,1,2.0476486577810875,23,5,1
116535,37805818,8.5,3,3.1616830785865258,4,6,1
60539,13469642,16.0,2,4.377921824775599,23,1,1
154420,34659108,36.83,1,10.437862771395647,23,6,1
193942,18996820,6.9,1,1.849461981852959,18,5,0
53119,53705397,9.0,1,2.1233991506243166,15,1,0
106716,13381497,7.3,2,1.9694506668384293,19,2,0
111300,26753460,3.5,5,0.6019906897975941,0,3,1
121584,2577607,6.1,1,1.6025182879989894,7,5,0
130478,39369671,7.7,1,1.7618793004299274,14,0,0
156568,41511590,10.1,2,3.146205483735692,16,6,0
185862,15166662,7.0,2,1.5016116199224485,15,2,0
187992,22413356,13.0,1,5.088844766403203,22,5,1
8127,3295138,19.5,2,6.215451179016536,21,5,0
55356,37674513,11.7,3,3.376588527285397,3,3,1
177123,34248904,24.0,1,7.178028845862055,22,4,1
191378,8179571,5.7,2,1.6591351205966238,12,5,0
149846,31689635,9.3,1,1.8452364788637319,8,4,0
25090,37788809,13.0,5,4.334322012479522,19,1,0
93783,28673932,6.5,1,1.355185574425723,2,6,1
54113,20823019,26.0,1,9.040040688139639,13,6,0
145894,32257284,12.0,1,4.281364889217808,21,0,0
159418,11017342,6.1,1,1.4113456443438193,8,1,0
32869,37086643,14.5,1,3.3000580990293638,17,5,0
27197,41257009,17.7,1,7.345852030373811,0,4,1
184604,10221403,8.1,1,2.0451382952533574,11,4,0
169246,35735136,4.9,1,2.4416371424705385,2,3,1
94122,44395520,5.0,1,1.3731988094032082,7,4,0
11616,43243898,32.0,5,9.900722759352881,8,3,0
163333,55215067,12.1,5,2.977490609736367,19,0,0
15737,36676753,10.5,1,4.536490663246358,6,3,0
123292,4281287,14.0,6,4.678458892784853,14,1,0
43356,52964704,57.33,2,19.285952045175193,16,2,0
76659,20220010,13.0,2,5.028505376891447,2,5,1
77321,44751859,10.2,1,4.131711299421074,22,5,1
23679,44940981,4.5,1,1.0241474916377917,19,3,0
79226,36810514,33.7,1,9.079660567571391,9,3,0
65390,10933828,20.5,1,5.575633126903121,4,2,1
147778,49885106,5.0,1,0.9523413457644005,23,0,1
86224,2663798,3.7,1,0.6822457335187195,16,0,0
108295,30765209,4.5,1,0.8368762293556461,13,0,0
176484,9144650,14.0,1,3.018143732275218,11,4,0
116523,30090106,9.7,2,0.78549098808853,17,4,0
23415,17357577,7.3,2,3.5750778283152322,23,5,1
25505,4350217,6.5,5,1.6242158964406475,15,5,0
28434,40985638,5.7,2,1.245778869501304,15,5,0
14967,50183438,8.5,1,2.493336714646254,14,1,0
103459,8568323,30.5,2,12.155524562496698,0,6,1
124031,44543722,5.3,1,0.980472401350196,20,1,0
95080,18541039,11.7,4,5.71618822899286,23,1,1
182803,52587057,13.7,1,3.8409565965932275,11,4,0
188358,50569107,21.0,1,6.907166874458955,20,5,0
157309,38398032,5.7,1,1.3325376405194076,0,5,1
155140,34188949,57.33,1,19.63938650428865,20,1,0
185903,7080575,9.5,1,1.6605610207569494,14,3,0
192045,18498118,24.5,1,6.083974672779312,22,3,1
76620,36173379,9.3,5,3.2054847190354363,9,5,0
1454,24238410,16.5,1,6.115040036883281,5,6,1
166517,18490301,16.0,1,5.878622773294105,16,5,0
74209,19262887,17.7,1,6.952419874261587,19,0,0
82878,40424934,7.0,1,2.007293849958794,13,6,0
87224,41809079,6.9,5,1.159541419064329,11,1,0
114725,53606330,12.0,4,3.4353691175564034,10,6,0
42786,3612611,28.5,1,7.769112676491955,3,5,1
34846,13543042,6.0,2,1.0704668987998678,12,3,0
11142,38535312,5.7,1,1.4681568459281233,20,2,0
22273,30351881,16.0,2,3.043816563969942,23,4,1
140162,14992731,4.9,1,2.1386277880219864,4,1,1
131515,38198508,11.5,1,3.9676392958996995,18,4,0
196517,3689475,6.0,1,1.177106075158098,19,4,0
123915,38181687,6.0,1,1.5132823899478547,21,0,0
82694,7679871,9.0,5,1.893184953788136,19,5,0
181629,13735795,6.5,1,1.6931579763813187,16,2,0
4166,7515638,8.5,1,2.0705067625193183,23,3,1
150552,43579977,20.27,1,5.869594340028899,17,6,0
56392,31036430,3.7,2,0.9793615797090165,13,5,0
153942,27811602,12.0,2,0.8224773186880902,22,4,1
57691,12763048,20.5,3,2.2677396356458517,17,5,0
84931,9266978,7.0,1,1.0225548453143687,8,1,0
89516,32187496,7.0,5,1.7031305121186788,3,6,1
3754,45010144,33.47,2,10.88780235151606,18,3,0
177376,38670230,9.3,1,3.7002746802234596,22,1,1
51629,39803127,4.9,1,0.995582193333987,21,5,0
39427,51584443,14.5,2,5.031400396130955,7,1,0
67874,40239062,5.3,3,1.1331265661132228,18,6,0
147397,41632644,32.33,1,9.34030892844869,13,0,0
31524,36034013,4.9,2,0.8425270425108999,11,2,0
127174,54899308,14.1,1,4.619836764760966,22,3,1
31633,20076445,5.7,1,1.4225009551415395,0,3,1
157176,27359527,9.0,1,2.69256936759989,19,0,0
3641,29279120,6.5,1,0.5714594344612501,16,4,0
182253,9275673,6.1,2,2.4664776587897794,18,1,0
36747,37778710,5.3,5,1.6455472299803204,21,0,0
54992,9394722,7.3,2,3.0306381356703067,0,2,1
152265,39331750,25.5,1,8.80043250031275,18,1,0
174020,27404808,4.1,2,0.517988397466062,21,2,0
46968,54103244,10.9,2,4.819974964871235,18,2,0
1210,2740722,7.5,1,1.3721159290034746,12,4,0
162329,30745371,8.5,1,1.317345203696916,14,2,0
114958,3045514,7.5,1,1.9232686987827605,9,2,0
60985,8394704,10.5,3,2.0616183986710515,1,5,1
66521,3476581,29.7,1,9.459838958665967,8,3,0
24942,17844866,11.3,5,4.950199274837768,18,0,0
19910,1264530,14.1,1,5.527244730023273,10,4,0
35654,37881856,27.0,1,6.228295672266015,8,2,0
76750,21889531,28.9,1,14.179028399338703,14,1,0
69680,38198765,3.7,1,0.2111110003190262,22,0,1
126335,35648429,5.3,2,1.6919263293324283,12,2,0
183391,18649451,8.9,4,2.036224856344051,23,4,1
119974,37039751,13.7,5,5.190991779355849,22,5,1
115193,26209542,4.1,1,0.8207424249393379,11,1,0
31236,35968335,5.3,3,1.364714433001018,19,1,0
4283,1956381,8.1,2,1.6511546527040157,19,0,0
20221,13240855,32.67,2,9.409282192974688,23,1,1
116057,25938190,9.5,1,1.9246797926972057,16,2,0
4298,31211756,10.5,3,4.0093473694558925,10,4,0
40837,52577591,12.1,1,3.1911101863842863,17,2,0
120111,48983483,16.1,1,4.391072957106561,17,2,0
97851,16703229,10.1,1,3.579227340909109,23,0,1
15986,20793798,8.0,1,3.660326740013628,5,4,1
34509,5376769,4.1,1,1.3147779091417933,17,5,0
84061,8795312,9.3,5,3.3143223152706183,15,5,0
35026,38890239,11.5,1,2.0268810652800955,16,5,0
28153,4466754,10.0,1,1.7548439149802935,10,1,0
57805,17009917,7.3,5,1.5750606507587845,19,3,0
59773,13046143,6.5,2,1.9421361233796892,20,4,0
145532,4393076,9.0,1,2.4312049157637436,10,0,0
68655,42565608,5.3,1,1.1076766906023265,13,3,0
38727,7194016,8.5,1,2.19777760461602,18,0,0
198171,50359279,8.5,1,2.9663266031291835,9,4,0
16127,47701949,11.5,1,2.4799312932549555,10,3,0
109797,25023694,6.5,1,1.1847970275692004,12,6,0
187951,53351144,3.7,5,0.463933221148863,2,2,1
186205,31533102,12.5,1,5.466848939656077,20,0,0
44913,29466256,36.0,1,10.590013393379513,18,4,0
45918,54961469,5.5,3,1.2866403214678857,23,5,1
46819,48304017,7.7,1,3.1383603276165633,8,3,0
3432,42805585,4.0,2,0.6784263754888046,18,2,0
42295,51741718,3.7,1,0.5155673269451484,17,0,0
67604,24974221,4.5,1,1.0483431566258123,0,4,1
12603,39674427,6.9,1,2.2585548464592162,11,1,0
41236,37276130,11.0,1,2.1186104062623463,16,1,0
199361,22491691,5.3,1,1.6946323946681767,18,6,0
155063,51921805,14.0,5,3.8222889506543836,19,1,0
26199,4362599,48.04,1,14.492015934309544,11,0,0
126779,46788817,4.9,2,0.5867875069351777,10,4,0
176754,44084329,11.0,2,3.471261624187541,20,3,0
134974,22769988,12.0,1,2.792785309765616,9,4,0
143855,7744916,5.7,1,1.9741757885026578,16,4,0
152989,18473451,9.5,1,1.7973506042501404,20,3,0
195222,29585626,8.0,1,1.928442016156402,14,6,0
137310,10151589,8.0,1,2.0890523165866535,8,0,0
140213,35357897,4.5,1,1.3512176016956814,18,2,0
15959,34104550,24.0,1,1.22983387625066,17,1,0
107204,41330873,9.3,1,1.7620955867097579,10,1,0
47890,25392862,11.5,1,3.8263445324764582,6,1,0
153086,27970361,7.3,1,2.4482263810939204,9,3,0
178676,22249418,12.5,3,3.1792222691996166,22,6,1
93339,31760203,4.1,2,1.031707631499908,10,4,0
74061,1421799,4.9,5,0.6246607622711378,10,2,0
63306,51067227,24.5,5,3.8748426612807334,0,5,1
101002,50304300,16.5,1,3.7025625682622216,19,4,0
174043,52300375,7.0,1,1.4494785620318065,8,6,0
177639,14068216,45.3,1,15.969768107551351,7,4,0
169011,53793489,13.3,4,5.712355515760137,6,0,0
90306,45560004,17.0,1,6.481943671754034,2,2,1
80767,43766641,10.0,1,2.7158508269892008,21,1,0
106627,37752899,9.7,1,2.8295836730691555,18,2,0
108619,4353470,4.9,3,0.8554118435298069,12,5,0
94975,41493436,5.0,1,1.1497731641079558,18,3,0
125031,15198654,2.9,1,0.348945770129893,18,4,0
114569,43037604,14.0,2,2.6551608029821057,18,5,0
111949,5313329,8.1,5,2.197994873149721,16,0,0
63169,6971354,14.0,1,3.672752920012373,12,5,0
43658,54959149,3.5,1,0.5548632017972582,0,6,1
139096,4600313,6.9,3,2.896444203652742,14,0,0
119760,49409169,7.7,1,2.295904082781322,22,3,1
72223,37268377,4.9,1,0.9220399833845495,9,0,0
38868,5195945,12.1,1,2.898675612877718,8,0,0
80591,22596858,5.0,6,0.924100374524192,21,3,0
128986,20696206,6.1,1,1.9761890647802225,8,5,0
19412,17940404,3.7,5,0.9003068772276205,6,2,0
137441,49094764,8.1,1,2.2247477482810973,20,4,0
116258,25053163,4.1,1,0.6887744635643558,14,3,0
117442,32126492,12.5,1,3.145776812652199,23,3,1
194561,28326161,4.5,1,1.3248793390351823,14,3,0
103640,32838401,15.0,1,6.023062084595416,7,2,0
26547,17764897,12.1,5,2.8774247636582935,9,0,0
23766,45591309,6.1,1,1.7101535919471955,18,3,0
74046,48178796,7.5,2,2.9998527131494126,23,0,1
132917,14675259,57.33,1,22.54893420693514,18,5,0
42536,14376466,4.9,2,0.9044913146632861,14,3,0
119233,45970455,11.0,1,2.2293965679416194,14,3,0
22563,2675810,8.0,1,1.4861659609878597,14,5,0
29491,50375310,6.5,4,1.094685198901066,0,5,1
141735,26141299,11.5,1,2.06755360507751,3,4,1
84102,31431128,7.7,5,1.811532466381988,22,4,1
119764,53247429,8.2,1,2.2277583285988043,20,4,0
87849,7131326,6.9,1,1.9739870221918359,18,6,0
59478,20802308,6.5,1,1.2487719160382673,14,3,0
199071,24692514,10.5,1,2.6840355818369432,7,2,0
19966,4600424,6.5,1,1.4367899594005558,9,0,0
11773,30125441,5.0,1,0.9841820024521133,11,1,0
178858,901418,4.5,5,0.753704611704703,14,2,0
28815,20219522,5.3,4,0.8455640727403804,13,4,0
136404,32933577,10.1,1,4.495824614789299,0,3,1
77602,46645462,14.0,1,3.1038418750802705,14,6,0
172830,24276371,12.5,1,4.718051129645717,20,5,0
123893,27150258,6.9,1,0.9465238531585094,10,5,0
8727,7365204,20.5,1,7.297467985353803,17,6,0
99865,16514932,4.5,1,1.1738306464653452,9,2,0
97128,4388827,6.0,4,1.6685962903059308,13,4,0
142435,8592355,7.5,2,1.6618363077912246,9,1,0
109820,53403395,8.1,1,2.493525203740553,11,4,0
180658,54720249,6.5,1,1.1195532245429891,8,3,0
120103,20302170,7.5,1,1.7465871801483632,1,6,1
96998,3602804,9.5,1,2.33211097626358,17,1,0
123889,29946733,4.9,1,1.0702165825201229,20,0,0
95355,18635150,5.3,1,1.4091300777405191,20,4,0
3812,43482099,4.9,1,2.0014460346125262,19,0,0
20200,23457490,11.5,2,3.0107707196996296,19,4,0
30696,32636570,11.5,1,1.859996292231574,18,5,0
192469,25706372,6.1,2,1.6434920654332146,12,5,0
72398,10936419,5.5,3,1.340681425229325,11,2,0
15812,13600636,8.5,1,2.249261213903282,13,0,0
193880,51487705,12.5,1,4.66262815591331,12,2,0
112043,1749936,8.0,1,1.2888813594014528,14,2,0
38570,47528666,6.5,1,1.8195716959989392,16,2,0
72069,2462652,18.5,5,1.9479708373826734,16,2,0
77023,27767994,7.5,1,2.3384442742122933,22,4,1
57330,12950454,5.3,1,1.0401690473324867,19,4,0
19604,39284749,6.1,1,2.1231929282584567,19,4,0
92426,50748347,9.5,5,2.030709250892814,20,5,0
109235,12530841,7.3,5,2.1367786277514966,17,1,0
185291,18615304,4.1,1,4.945349476221661,10,0,0
131879,29009169,5.5,1,1.362459382788086,8,3,0
92039,14762742,5.7,1,1.7055582034925518,8,1,0
94656,25105026,9.3,2,3.7947853050452087,12,5,0
88640,7078164,7.3,1,1.6393879893525098,15,6,0
118553,47136698,12.9,1,3.295288257986115,22,2,1
12301,5648223,5.0,6,1.1530083049010917,0,2,1
29922,38178459,14.0,1,4.9221158291847935,1,5,1
85914,43171489,6.9,1,2.420513962712217,21,6,0
103671,22793916,40.0,1,8.870726821194097,12,1,0
43736,53190073,6.5,1,0.8068245937638138,18,3,0
2735,15762070,8.9,5,2.837374869472266,9,5,0
60322,39469052,5.3,1,0.8781693164857484,23,5,1
190289,24079896,5.3,5,0.911346274716179,13,1,0
86786,14820972,12.0,1,3.255536318493242,8,3,0
193241,5885244,20.1,1,0.2223746192359938,2,5,1
87284,33477742,8.5,1,1.9292544053136693,20,5,0
186953,6603341,7.7,1,3.715931799751278,21,3,0
137483,8523630,4.1,1,0.857892606546111,15,4,0
164874,47959579,5.5,1,0.8904147544067785,13,2,0
128255,34239338,15.7,1,8.501898424482299,4,6,1
85453,22786059,12.5,4,5.2096789338014355,19,3,0
165756,52387684,9.5,1,1.6409092355384298,12,0,0
141140,51406475,6.9,5,1.7119303247334832,19,2,0
149052,50402971,9.7,3,3.611908183877788,13,4,0
156599,50302815,4.5,2,0.48694797095103126,23,4,1
96985,43066900,6.5,1,1.9979290101806133,15,1,0
72320,34938227,7.7,1,2.030154164061947,8,0,0
147794,40175176,17.0,1,5.335183412645137,18,0,0
164072,20103431,16.5,1,5.4516270943129115,20,4,0
21688,3722790,23.0,1,5.5947652561934555,19,2,0
110859,52502819,12.0,1,3.129482809656237,0,3,1
33493,31040629,4.9,1,0.9172032824867915,9,1,0
150320,35500091,12.0,1,3.2801664676932982,20,1,0
58449,10289309,7.5,1,0.9544996914220486,10,0,0
169308,27287152,6.5,1,2.222805139399115,14,6,0
132399,8667212,13.3,2,2.72858695427281,12,1,0
111247,18449189,4.5,2,1.2990835295413354,19,5,0
81269,40759472,15.5,1,3.44074897159103,18,5,0
35158,45171426,10.5,1,2.353510917301012,14,4,0
36906,27557100,6.5,1,1.6463618582871313,23,3,1
53798,54481278,3.7,5,0.8422703294623594,23,0,1
180847,28955611,9.3,1,4.690105237953042,6,1,0
158182,32260017,24.0,1,8.328332160452133,12,2,0
86393,4453007,3.7,3,0.23924037474239854,15,6,0
40746,44667846,8.1,1,2.25706671710972,13,4,0
125101,35827611,13.7,1,4.43073654159792,10,3,0
91544,52113983,10.5,3,1.3872673836391292,16,0,0
123404,22591108,6.0,2,1.5998606521669096,20,2,0
91736,45517249,5.3,1,1.059004294215082,9,3,0
164969,23248416,10.0,1,1.9187216528395288,20,2,0
62590,44376881,6.1,1,1.8074674689911507,10,6,0
189721,3341654,3.5,1,0.6516199681612656,2,4,1
50866,28514021,6.9,1,2.4321380768452983,5,3,1
106421,20146581,13.3,1,4.199280536817174,15,3,0
8757,29869831,5.0,1,1.2190568352226778,16,5,0
148693,12075258,17.0,1,4.137950698596587,19,2,0
30285,7480412,4.5,1,1.3740648237070119,4,4,1
131158,50252246,8.5,1,2.2619239913023246,7,1,0
107813,20965869,5.8,1,1.2124032331502537,23,2,1
70127,21340676,5.3,2,1.283133592451003,23,4,1
58261,52967825,32.0,1,12.54158267393262,22,2,1
17833,6837385,7.0,1,1.1987827371042934,21,2,0
56905,22269752,20.0,4,5.447441999954367,23,1,1
678,52397838,9.0,1,2.0045405228940782,20,0,0
6021,10596433,6.9,1,2.021589909227214,23,4,1
22561,21407784,18.9,2,7.743458220480162,2,6,1
139586,39753593,17.0,4,6.542733745670152,20,6,0
198313,26034470,8.0,2,1.4974208666637896,20,6,0
5838,27088808,13.5,1,2.0522516311700545,12,2,0
71415,37096606,10.1,1,9.760370703308382,8,0,0
45578,45606722,8.9,1,3.4496009952314606,18,4,0
162583,2318366,6.1,1,2.5046211127824423,7,2,0
111246,22323610,32.54,2,10.551114357491025,9,5,0
74667,14226527,9.5,1,1.8147773927310622,9,1,0
150687,36907460,9.3,1,1.6584255414681675,12,4,0
191067,13624293,6.5,1,0.775283751823007,11,2,0
47185,33591731,57.33,1,21.3612966344021,0,6,1
39406,19376106,22.9,1,8.901102261668704,1,0,1
14104,40756314,4.5,5,0.6808724590516865,4,6,1
148261,1698032,5.7,2,1.2675533482511483,15,1,0
11656,51640472,5.7,2,1.1467123053062722,7,4,0
49536,43774390,46.83,1,13.683627934673213,8,6,0
147862,51636149,24.5,6,9.495301752158197,18,6,0
4937,2386796,8.5,3,2.753073256006189,5,5,1
120689,24001051,6.5,5,2.042758780632193,12,6,0
165373,22162260,5.3,2,1.013740926327142,9,2,0
140385,23211184,19.0,1,4.719726700512174,20,2,0
3442,20523622,10.9,1,4.000488702674729,20,2,0
146438,35265668,10.0,1,2.6171912236740056,22,5,1
49761,38235153,9.5,1,2.9803346031684987,12,2,0
62778,52025750,7.3,1,2.6147755592788204,13,5,0
61613,3713708,5.7,2,1.955057886420298,7,4,0
27003,53929549,28.5,1,11.11777644850042,4,3,1
165619,6571350,8.5,1,3.7393128637909916,19,6,0
91087,51553096,6.0,1,0.9945872731931682,8,4,0
51168,27131990,6.9,1,1.9276267415423054,9,1,0
100388,9489437,10.5,1,3.588731602908229,20,1,0
89652,27927899,8.5,1,2.0853592030080645,9,4,0
168109,6204617,14.0,1,2.607680606356491,9,3,0
172758,4622969,24.0,1,4.235652382314584,10,4,0
82139,42048197,14.5,1,4.568008339700333,16,4,0
48815,50081187,29.85,1,10.295387060643659,18,4,0
34694,2524504,4.5,5,1.0868405762636149,16,6,0
199912,40137804,9.7,1,4.383435965229172,22,4,1
91404,23722546,13.7,1,5.552012561324137,23,3,1
48213,32588271,5.0,1,0.7830969296318199,11,1,0
112348,9250059,12.9,3,4.436407264945213,22,5,1
101640,53975833,8.5,1,3.6194350278554337,18,5,0
22216,16260503,16.0,1,4.122866314990074,15,6,0
98907,4763400,4.5,1,0.7141259361417458,0,6,1
148201,21898574,11.7,1,4.513048133292952,16,2,0
165474,24856567,8.0,1,1.8003538927581162,22,1,1
103398,20204282,6.5,1,1.041293543070849,11,3,0
116482,20928970,7.3,1,1.9971399430682446,21,0,0
